Age,Gender,Marital_Status,Education_Level,Dependents,Annual_Income,Total_Assets,Monthly_Expenses,Savings_Balance,Debt_to_Income_Ratio,Employment_Type,Years_at_Current_Job,Employer_Category,Loan_Amount,Loan_Purpose,Term_Months,Interest_Rate,Loan_to_Income_Ratio,FICO_Score,Existing_Credits_Count,Prev_Defaults,Credit_Utilization,Default_Status
35,Male,Married,Bachelor,4,72530.17995692011,105109.19719118066,3111.2265321173954,2372.128785566467,0.51,Full-Time,15,Corporate,19226.92009959386,Business,60,10.87,0.27,633.7219258454436,3,1,0.6,1
27,Male,Single,Master,0,58486.892002430046,176326.53391994978,3172.508742681406,0.0,0.65,Full-Time,4,Government,21591.087955350806,Education,12,15.8,0.37,708.1522370560342,3,0,0.41,0
22,Male,Divorced,Bachelor,1,50014.55118897038,273999.7754924672,2729.2995016143345,12244.067057051787,0.65,Part-Time,21,SME,23582.86605516931,Home,36,16.55,0.47,729.8291216452384,5,0,0.95,0
51,Male,Married,High School,3,71901.61448411278,180236.99338454354,3140.0820560106595,19833.970969110735,0.52,Full-Time,8,Startup,7641.347562309089,Education,60,10.9,0.11,807.8811059648499,8,0,0.89,0
27,Male,Married,Bachelor,3,53020.76969226381,149786.2794725945,2611.3859696290942,22543.74110652353,0.59,Part-Time,16,SME,21428.52411623882,Personal,36,6.8,0.4,760.004664189152,1,0,0.43,0
61,Male,Single,High School,3,26680.43615817978,282124.84011391597,2626.77435407857,9022.492104707017,1.18,Self-Employed,12,Government,34113.10606039291,Personal,36,15.3,1.28,644.926592950738,4,0,0.2,1
31,Female,Single,Master,3,56193.06194152247,54991.46135734428,3715.824298085572,53765.65484793442,0.79,Self-Employed,20,Government,34621.29165300334,Education,36,8.81,0.62,657.4078702138269,8,1,0.48,1
33,Male,Single,High School,2,42336.027657842926,175066.72995119402,2445.3735198106683,37941.63117223406,0.69,Part-Time,12,Government,24357.59609135853,Education,48,12.48,0.58,651.2845992215533,1,0,0.55,0
33,Female,Married,Master,4,67927.34118593103,108016.22643489897,2777.544166233011,28305.404090456064,0.49,Full-Time,26,Corporate,17619.006320543245,Business,12,17.68,0.26,645.0075651619113,0,1,0.36,0
46,Male,Married,High School,4,43523.05248559436,155400.6553767496,3830.7289479441406,30831.15053744532,1.06,Full-Time,5,SME,30462.01178991759,Personal,12,10.06,0.7,770.1058796087959,0,0,0.37,0
63,Female,Married,High School,4,20000.0,153411.70184422066,3849.7117886988417,21895.0102508777,2.31,Full-Time,3,SME,5384.872920065036,Education,36,13.68,0.27,699.4414816940338,7,0,0.68,1
28,Female,Married,Bachelor,1,59196.621584297594,102263.49001799598,1970.430437158322,32931.08459144507,0.4,Self-Employed,9,Startup,22402.76002907601,Education,36,12.82,0.38,610.8598072998315,4,1,0.6,1
34,Female,Married,Bachelor,0,90937.78010650567,247906.74754281348,3097.0197452747366,28829.691024028423,0.41,Unemployed,24,Corporate,35603.820429413805,Personal,36,15.23,0.39,674.8707316547757,4,0,0.68,1
22,Female,Divorced,Master,3,34647.59074273849,304706.5651410476,2321.7773404269483,46105.80589813742,0.8,Part-Time,1,SME,36327.35956352495,Car,60,14.33,1.05,794.9915325318569,1,1,0.36,1
62,Female,Single,Master,0,29878.17555428065,166826.36993491664,2158.827560489121,50322.00235365158,0.87,Full-Time,26,SME,6064.980006391081,Business,12,8.56,0.2,722.4318197299954,2,0,0.38,0
35,Male,Married,High School,4,48750.816336415235,296335.19226626283,2177.626322595023,0.0,0.54,Full-Time,4,Startup,44148.98759286472,Home,60,6.1,0.91,747.8016355881574,4,0,0.38,0
44,Male,Single,High School,3,65159.09768234282,37699.61567809424,2788.4654182744343,38112.428367907545,0.51,Self-Employed,10,Government,16636.680598801842,Business,24,6.15,0.26,714.961259944421,2,0,0.44,0
54,Female,Married,Bachelor,3,67778.11113036847,51747.04661049758,2956.0842762920765,27706.77302462135,0.52,Full-Time,19,Government,24918.682061595726,Education,24,13.16,0.37,667.9747737867732,2,0,0.28,0
24,Male,Married,High School,4,42409.30735363865,71799.01908947922,2655.532894278503,18222.198326846727,0.75,Full-Time,24,SME,16430.493391376815,Home,48,12.37,0.39,696.6327782061485,6,1,0.48,1
38,Male,Single,Master,2,102195.61190783189,247570.10207345113,3277.9692470029922,15700.461405618273,0.38,Full-Time,17,Corporate,9669.249061707296,Education,12,11.55,0.09,567.1408620230325,9,0,0.44,0
45,Male,Single,Master,0,49344.91402341674,153829.96299493857,2545.8741886783846,32820.66718727609,0.62,Full-Time,3,SME,19545.506522914344,Home,48,15.11,0.4,685.287061773125,9,0,0.24,0
44,Female,Single,High School,3,67961.79371419325,264308.7205139331,800.0,2015.2162759198036,0.14,Full-Time,13,Government,5930.472201838767,Home,48,13.24,0.09,694.1416547617164,6,0,0.26,0
26,Male,Married,Master,4,58197.27011621911,195602.54917658155,1990.9902990093442,0.0,0.41,Full-Time,10,SME,5514.699199888766,Personal,24,8.6,0.09,692.4791786426035,6,0,0.9,0
54,Female,Single,Bachelor,3,52255.2495507574,22918.680898533843,2169.2569088970686,19556.49459014804,0.5,Self-Employed,24,SME,2000.0,Business,60,5.26,0.04,659.9042738972045,3,1,0.37,0
58,Male,Married,High School,3,64323.34104817012,211410.72122076582,2154.3999232734914,39368.88430432744,0.4,Full-Time,14,Corporate,17501.615273970852,Education,24,13.61,0.27,620.9419932945516,1,0,0.94,1
23,Male,Married,Bachelor,2,56292.368871234525,126952.79146731472,3428.0638766476022,22191.883862587878,0.73,Self-Employed,3,Government,16919.78994532937,Personal,60,11.37,0.3,723.6674844966808,5,0,0.73,1
39,Male,Single,Bachelor,1,58599.55017305801,299536.18800182256,3496.703724517336,58997.18175744916,0.72,Full-Time,2,SME,17547.497793366067,Business,12,6.54,0.3,619.9708195484076,1,1,0.76,1
56,Male,Married,High School,3,35574.63978140061,67702.02997482145,1275.1485027684016,34718.54110884667,0.43,Part-Time,3,Corporate,19744.851543712113,Home,12,15.23,0.56,634.2685497739074,9,0,0.95,1
39,Female,Divorced,Bachelor,1,81507.24178329753,20071.059752936053,2485.4759984966195,62004.707836224,0.37,Full-Time,19,SME,8417.747290809704,Home,36,6.66,0.1,597.8335359015148,9,1,0.66,0
48,Male,Married,High School,0,101061.31999980967,10000.0,2317.3963405650447,39659.7228349333,0.28,Full-Time,5,Government,35463.17246612835,Education,12,12.69,0.35,641.9524711557551,1,0,0.52,0
30,Male,Single,High School,2,36943.957779800985,34097.89177112309,1566.5408701194083,32481.536454037043,0.51,Full-Time,22,Corporate,25194.685525868492,Education,48,6.75,0.68,679.0554897947399,5,0,0.59,0
38,Female,Married,Bachelor,0,131747.53102636198,132521.27658290692,2664.4760539950007,26544.513973045276,0.24,Unemployed,1,Government,15434.951473323952,Education,60,10.35,0.12,654.8776976213265,0,0,0.52,0
24,Male,Single,Bachelor,4,51683.737721593796,141682.51734474956,2283.5739466328423,3244.129830562644,0.53,Full-Time,7,Corporate,24754.437224587942,Education,36,13.93,0.48,829.8127983378904,8,0,0.81,0
32,Male,Married,High School,1,65552.57880675621,220937.91273539676,3802.09257016023,5534.130726897445,0.7,Full-Time,4,Government,9106.811178425933,Home,36,5.37,0.14,826.3570877978722,3,0,0.13,0
47,Female,Married,Bachelor,1,66264.70247598675,158891.98407942703,2362.7923190530196,51725.70511306389,0.43,Full-Time,20,Government,19660.482376431864,Education,48,12.07,0.3,702.8100030563985,3,0,0.48,0
49,Female,Married,Bachelor,1,53223.420706616984,170862.7464218304,2737.200533707454,29936.33380109613,0.62,Full-Time,5,Corporate,21416.765588633334,Personal,36,13.52,0.4,632.0102792878879,5,0,0.54,0
32,Male,Married,Bachelor,1,49837.64904006253,152118.99915473873,1775.293413445885,3158.7954492116405,0.43,Self-Employed,5,SME,7586.552194804308,Education,60,14.59,0.15,534.0443259609343,4,0,0.18,0
31,Male,Married,Bachelor,1,73281.11418411271,326542.7712027582,1983.230622069477,36457.840593946785,0.32,Full-Time,7,SME,21865.95672605702,Home,48,5.4,0.3,681.7319092448784,9,0,0.48,0
24,Male,Single,Bachelor,0,22661.032802492067,146017.07185675332,2691.6247513029653,9986.667175678896,1.43,Full-Time,16,Startup,5655.989114853817,Car,12,9.06,0.25,676.4257593660001,3,0,0.67,1
44,Female,Married,High School,4,51989.95407187215,161284.4179841374,1652.0207126821751,31932.189488911245,0.38,Unemployed,7,Corporate,11767.026188615358,Home,36,12.98,0.23,733.1597535664943,3,0,0.65,0
46,Female,Single,Master,0,65279.25322816661,79765.7814924238,2473.945955749295,17931.343316518887,0.45,Self-Employed,8,Startup,2000.0,Home,12,10.45,0.03,574.454219754633,1,0,0.83,0
48,Female,Single,Bachelor,3,82754.30778991971,206104.02907308313,2686.285817265621,16217.299715190862,0.39,Full-Time,3,SME,24183.726331215403,Car,24,12.25,0.29,730.8833979340268,2,1,0.16,0
24,Female,Married,High School,0,52224.30058700853,181467.16546115253,1719.8779522753262,23636.838354039948,0.4,Self-Employed,0,Corporate,8216.119621205942,Business,48,17.59,0.16,660.3735488036958,7,1,0.45,0
56,Female,Married,Bachelor,4,63290.2461319817,15815.231906671921,3150.116885840175,28145.13580858022,0.6,Unemployed,19,Government,36310.32841286697,Car,24,13.06,0.57,685.5231753334801,0,0,0.76,0
35,Female,Single,Master,0,54446.71799097447,144765.8815086982,1898.6572294328062,32199.935711341655,0.42,Full-Time,16,Corporate,20255.74998981574,Car,48,8.43,0.37,682.6177859045317,2,0,0.84,1
42,Female,Single,Bachelor,3,76368.29211677318,10000.0,4469.48720564014,61468.15216211694,0.7,Self-Employed,25,Corporate,30905.117139039787,Home,36,10.7,0.4,671.9494160967527,7,0,0.19,0
44,Female,Single,Bachelor,0,36289.272806721456,94145.4449866738,2549.511575706005,41329.5270020388,0.84,Full-Time,14,Government,13018.76216003971,Personal,12,6.49,0.36,646.755056611037,8,0,0.15,0
44,Male,Single,Bachelor,4,91405.30512443217,60171.19571613193,3234.413439470409,58366.049940385186,0.42,Full-Time,18,Corporate,16395.907253993457,Business,24,8.27,0.18,576.2508469263834,4,0,0.71,0
57,Female,Married,Bachelor,4,37593.68400307358,108348.69393293616,800.0,12569.14041352917,0.26,Unemployed,14,SME,14861.38203705048,Home,24,11.57,0.4,667.7347780916734,5,0,0.62,1
25,Male,Single,Master,1,65587.9588366042,117677.89900705463,2231.38909193148,31239.582271961026,0.41,Unemployed,4,Corporate,27914.115743911494,Car,60,10.47,0.43,767.4173289320947,9,0,0.69,1
26,Male,Married,Bachelor,4,41565.971424907664,78877.83437813979,1719.1387684005076,7954.773329294763,0.5,Full-Time,15,Corporate,22698.841647707406,Car,36,8.39,0.55,627.9121365441712,6,0,0.9,1
30,Female,Single,High School,4,59256.11476405564,162986.846173795,2011.0644164575692,23310.15950131087,0.41,Self-Employed,22,Government,2000.0,Business,48,7.32,0.03,699.4422438570048,8,1,0.17,0
23,Male,Single,Master,2,32060.46633050384,164753.58849937675,2378.46694278159,71832.2710224927,0.89,Full-Time,29,Corporate,17366.68484003544,Car,48,17.14,0.54,687.3831965766946,1,0,0.18,0
58,Female,Divorced,Master,4,92176.0742022005,157953.81055942923,3646.362384237169,50198.33213592673,0.47,Full-Time,10,Startup,23718.569692374265,Personal,48,14.77,0.26,695.4532710434613,5,0,0.89,0
54,Male,Single,Master,0,83823.50285674313,81872.01018709912,2708.8322582757496,32950.0216740326,0.39,Full-Time,1,Government,14997.514824297416,Business,48,17.65,0.18,677.0912864508493,2,0,0.54,0
26,Female,Single,Bachelor,2,20000.0,267021.84768760146,3780.8996475460335,26467.43052061079,2.27,Full-Time,3,Corporate,23119.048153011037,Business,48,10.06,1.16,757.5531343538402,7,0,0.15,0
30,Female,Married,Bachelor,0,94496.90182341251,78847.81609320213,3076.105640488635,18072.08000655071,0.39,Full-Time,8,Corporate,20279.999550925626,Business,60,14.83,0.21,676.880474607096,4,0,0.42,0
36,Female,Married,High School,3,51056.06794630734,218588.41268658463,2118.8313772276188,18979.536494216183,0.5,Full-Time,5,Corporate,13757.835995743984,Personal,24,6.59,0.27,655.0831686351194,7,0,0.31,0
49,Male,Married,Bachelor,0,52363.397586406594,113526.4335150012,2535.8544178098055,52524.94470005755,0.58,Part-Time,25,Corporate,24276.266059982627,Personal,36,17.29,0.46,642.5580880087355,9,0,0.31,0
23,Male,Single,Master,3,85575.51535914424,207822.04005914583,2767.8705729455883,28068.30176346753,0.39,Full-Time,5,Startup,14101.115938406809,Personal,36,15.38,0.16,728.4325819934925,9,1,0.38,0
31,Male,Married,Bachelor,3,43789.557989562185,136393.1271326394,1786.8520103489745,18086.727613580148,0.49,Part-Time,10,Startup,19106.73220076079,Car,48,13.38,0.44,586.1920711493473,4,0,0.77,0
57,Male,Single,Bachelor,1,58245.141325178694,10000.0,1727.033321936196,0.0,0.36,Self-Employed,14,Corporate,11736.375271213954,Education,60,10.82,0.2,680.3144287460345,5,0,0.46,0
24,Male,Single,High School,0,61238.53699885521,110902.28704256256,3217.3771020358245,28559.97034770555,0.63,Full-Time,16,SME,19141.524323051894,Business,48,13.27,0.31,710.2087638369467,6,0,0.2,0
24,Female,Divorced,High School,1,60860.84865500138,184939.0575229826,1820.0626387390976,2373.0326158500975,0.36,Full-Time,2,Corporate,34174.62544399758,Personal,12,10.33,0.56,661.4659572480373,5,0,0.76,0
44,Male,Married,Bachelor,2,70934.61649122139,102218.6313884111,4332.7583960410475,45387.68359287326,0.73,Full-Time,3,SME,18990.188618057633,Personal,24,12.18,0.27,701.1812152558053,1,1,0.78,1
48,Male,Single,Master,3,48196.2245170207,326573.048187569,2593.706695722771,0.0,0.65,Self-Employed,11,Corporate,9957.359456742732,Business,12,17.24,0.21,584.3510446855643,2,1,0.91,1
55,Female,Married,High School,1,82261.95378023031,88298.74666851066,3539.4899696863595,52444.55643079331,0.52,Full-Time,29,Corporate,25621.07019578442,Car,36,15.86,0.31,640.4359944397086,9,0,0.23,0
58,Female,Married,Bachelor,0,26643.270526517314,179440.09440156494,3676.3530492176756,26398.76790370465,1.66,Full-Time,5,Startup,10004.809966239523,Personal,60,9.94,0.38,573.8535636984365,8,0,0.39,1
44,Male,Married,High School,1,76915.1957063277,134095.96379218934,1945.8597082638425,53242.49721722614,0.3,Part-Time,16,Government,17917.02285449949,Education,36,10.74,0.23,560.104286801247,1,0,0.18,0
42,Female,Divorced,High School,4,49853.39899635262,10000.0,3695.9261423090716,39684.58267734475,0.89,Self-Employed,10,Corporate,18044.364159343015,Business,48,12.99,0.36,777.7699288951198,8,0,0.83,0
46,Female,Single,Bachelor,0,70873.40135941145,192404.34561988665,2965.0334870390643,15335.962180513417,0.5,Full-Time,24,Corporate,10057.230927557523,Education,60,13.32,0.14,644.7633969677421,6,1,0.21,0
38,Female,Single,Bachelor,0,63895.83380406731,152626.12166724444,2147.673142312704,46911.27941218435,0.4,Self-Employed,1,SME,28381.148991423277,Personal,24,6.73,0.44,563.5871877531226,1,0,0.84,0
23,Female,Married,Master,1,62976.26401915802,118031.20954683314,3120.7653198560274,69922.55494829077,0.59,Full-Time,24,Corporate,15533.12791974991,Personal,36,8.78,0.25,765.1691489753321,3,0,0.2,0
31,Male,Married,High School,0,73262.4403670314,215050.16035707164,2539.4496153699497,58601.01983225532,0.42,Full-Time,11,Government,8559.293824952989,Personal,48,8.66,0.12,658.6880462290386,3,0,0.46,0
29,Male,Married,Bachelor,0,63697.034482025156,230947.3205202793,3315.5933118868497,35619.91813479348,0.62,Self-Employed,15,Startup,8238.02004908259,Education,36,7.55,0.13,607.6090785124768,1,0,0.19,0
53,Male,Married,Master,0,78471.74977527255,10000.0,2476.592415862624,47957.274495527294,0.38,Self-Employed,12,Corporate,14516.31141997308,Business,60,9.57,0.18,813.4718252200063,4,0,0.52,0
46,Female,Divorced,Bachelor,4,33481.158485584674,152440.2790724246,2926.2725116762535,30303.943193230218,1.05,Full-Time,3,Corporate,26469.683613558962,Personal,12,12.81,0.79,505.52746966271894,6,0,0.14,0
56,Male,Married,Bachelor,2,20885.79763863267,62806.15120975065,4613.583900419617,40499.65339909504,2.65,Full-Time,24,Corporate,25624.022128256183,Car,48,9.36,1.23,681.4329037073759,2,0,0.22,1
24,Female,Single,High School,2,28531.012116576767,16317.462935752876,3297.635672181061,46136.17746016443,1.39,Self-Employed,9,Corporate,24222.617218755368,Education,12,8.31,0.85,558.5321661492095,3,0,0.68,1
22,Female,Married,High School,0,55255.468879626584,131716.12700248352,3424.8241207249794,62768.550089779084,0.74,Full-Time,10,Corporate,16970.148260893093,Car,60,10.0,0.31,653.9788115180902,9,0,0.65,0
28,Male,Single,Bachelor,4,48320.24608036905,82457.64025730878,800.0,13154.342680315869,0.2,Full-Time,11,SME,2000.0,Business,24,6.16,0.04,679.9951798169874,3,0,0.15,0
27,Male,Married,High School,4,63796.28739236666,169214.85816923412,1775.3500203775507,0.0,0.33,Full-Time,2,Corporate,6853.564086075861,Home,48,16.51,0.11,656.5486630998471,8,0,0.15,0
56,Male,Married,Master,1,33018.104069019624,233932.85397002753,3443.9220529592176,32517.396617552513,1.25,Full-Time,12,Corporate,25888.786353139578,Home,36,9.77,0.78,697.9174357482935,1,0,0.88,1
54,Male,Married,Bachelor,3,71760.57717210395,138986.22688589036,2128.565671539539,47290.341069470654,0.36,Part-Time,2,Corporate,24089.0876882402,Car,60,9.88,0.34,713.1186261549148,0,0,0.25,0
60,Female,Married,Bachelor,2,33390.77313127999,106575.84798907928,2962.519683925104,20117.2153216558,1.06,Self-Employed,26,SME,27258.22297051738,Home,60,13.42,0.82,603.1425582692393,7,0,0.77,1
39,Male,Married,Bachelor,0,28524.887820305037,141663.547458685,1791.927068656979,19599.97076445822,0.75,Self-Employed,4,Corporate,10890.361067470141,Business,48,7.79,0.38,777.4945844229906,9,0,0.18,0
49,Female,Married,Master,2,45887.7807878413,235045.30326191842,2526.54556587479,22923.321352382452,0.66,Part-Time,3,Corporate,14380.792871800357,Car,36,17.04,0.31,740.4831367265009,7,0,0.88,1
59,Female,Married,Bachelor,1,61009.847617255895,27554.100346020772,2473.228462601735,10410.913819706082,0.49,Self-Employed,5,SME,21632.380355642148,Car,60,14.45,0.35,636.6458723910787,0,1,0.94,1
26,Male,Single,Bachelor,1,69976.99864367965,140794.9384555574,1537.7452430922513,33070.58015141817,0.26,Part-Time,29,Corporate,30889.14226494445,Business,36,12.78,0.44,793.0344846486959,2,0,0.2,0
30,Male,Single,High School,1,75185.23538209028,182357.86927068053,2175.028782417446,66325.68897899019,0.35,Full-Time,25,Government,27502.18303376515,Car,48,6.23,0.37,714.6430876967983,2,0,0.35,0
61,Male,Single,Bachelor,1,30635.204885310504,204673.70864806196,2131.386237352754,40127.84674077638,0.83,Full-Time,10,SME,32234.693264715515,Home,12,17.74,1.05,682.7566165045789,2,1,0.35,1
62,Male,Married,High School,3,54151.619171617334,55455.472889978046,2969.542847771215,14706.279785200022,0.66,Full-Time,16,SME,32174.84949553539,Personal,60,17.88,0.59,626.233121846682,7,0,0.27,0
25,Female,Single,Master,2,66707.79511898331,153561.42478619583,800.0,17631.95945086423,0.14,Self-Employed,16,Government,34505.217293142545,Business,36,5.31,0.52,696.0728756084717,8,0,0.82,0
44,Female,Single,Bachelor,2,61651.5325384448,104976.27516627549,1797.9311177403708,7815.855088958651,0.35,Full-Time,13,Corporate,31253.050172558258,Home,12,8.15,0.51,706.894321848649,6,0,0.34,0
61,Female,Single,Master,2,35433.901557077654,39974.3139102844,2819.4498940271783,65947.5721870201,0.95,Full-Time,14,SME,27451.748119889664,Home,24,16.9,0.77,683.6989190331994,9,1,0.27,1
42,Male,Single,Bachelor,3,62001.437207958,204513.29588839752,1748.1598370522308,34779.88738116805,0.34,Part-Time,2,Government,22596.15262055139,Car,60,14.21,0.36,799.5480043925959,7,0,0.18,0
46,Female,Married,Bachelor,0,59811.1698048436,178045.1321421217,2750.1216615791363,41233.012605459895,0.55,Full-Time,7,Government,22830.873965986815,Education,24,11.47,0.38,760.7657862233644,9,1,0.76,1
